Крышка;37-26-133;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Сухарь;26866;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Сфера;26865;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Болт М10-6gx75.58.019;0;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Упор ;37-26-126;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Крышка;26859;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Клапан;37-26-207СП;;комплектующие гидроциллиндра, отдельно не поставляютсяПредлагать гидроциллиндр;;
Установка вентилятора;16-07-5СП;;расценка данной позиции прилагается ниже;;
Установка шторки;18-08-18СП;;давно снято с производства;;
Стяжка;50-20-32;;50-19-49;;
Болт М10-6gх80.58.019;0;;М10-6gх80.58.019;М10-6GХ80.58.019;БОЛТ М10-6GХ80.58.019
Кран;48-26-115СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Кран;18-26-290СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;50-56-121СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;18-56-113СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;21-09-115СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Труба;50-60-202СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
Кольцо;700-40-3106;;700-40-7221;700-40-7221;УПЛОТНИТЕЛЬ 700-40-7221
Шайба  48.02.01;0;;от 50-26-570СП отдельно не поставляется;;
Прокладка;261255;;номер не известный;;
Поршень;37-26-208СП;;на гидроциллиндр подъема отвала 18-26-270СП. Отдельно не поставляетсяПредлагать гидроциллиндр;;
Кольцо;700-40-6082(700-40-6093);;номера не известны;;
Плита маслораспределительная;                      16-09-135 (снята с производства вместо нее 51-09-195 (под ПД-23У + под фильтр масляный 65-09-123СП);;51-09-195;51-09-195;Плита
Болт М10х55.58.019;0;;М10-6GХ55.58.019;М10-6GХ55.58.019;БОЛТ М10-6GХ55.58.019
0;0;;;;
0;0;;;;
0;0;;;;
0;0;;;;
16-07-5СП (старого образца);Установка вентилятора(ниже расценка);;;;
0;0;;;;
крестовина;65-07-103СП;;;65-07-103СП;Крестовина
механизм натяжения;51-07-103СП;;;51-07-103СП;Механизм натяжения
кольцо (входит в шкив 65-07-112СП);16-03-03;;;;
проставка (входит в шкив 65-07-112СП);65-07-6;;;65-07-6;Проставка
крышка (входит в шкив 65-07-112СП);65-07-46;;;65-07-46;Крышка
прокладка (входит в шкив 65-07-112СП);700-40-9226;;;700-40-9226;ПРОКЛАДКА 700-40-9226
пластина (входит в шкив 65-07-112СП);31324;;;31324;ПЛАСТИНА СТОПОРНАЯ 31324
Шайба (входит в шкив 65-07-112СП);07105;;;07105;Шайба
кольцо (входит в шкив 65-07-112СП);700-39-506;;;700-39-506;Кольцо В72 ГОСТ 13941-86
подшипник (входит в шкив 65-07-112СП);306;;;;
втулка (входит в шкив 65-07-112СП);65-07-45;;;65-07-45;Втулка
шкив (входит в шкив 65-07-112СП);65-07-48;;;65-07-48;Шкив
втулка (входит в шкив 65-07-112СП);65-07-47;;;65-07-47;Втулка
манжета (входит в шкив 65-07-112СП);720-15-126СП;;;720-15-126СП;МАНЖЕТА 720-15-126СП
пружина (входит в шкив 65-07-112СП);700-38-5354;;;;
кронштейн;51-07-102СП;;;51-07-102СП;Кронштейн
масленка;1,3 Ц6;;;;
штуцер;411155;;;411155;Штуцер
лапа;51-07-48;;;51-07-48;Лапа
болт;м10х30.58.019;;М10-6GХ30.58.019;М10-6GХ30.58.019;БОЛТ М10-6GХ30.58.019
болт;м10х45.58.019;;М10-6GХ45.58.019;М10-6GХ45.58.019;БОЛТ М10-6GХ45.58.019
шайба;10ОТ6509;;10ОТ65Г09;10ОТ65Г09;ШАЙБА ПРУЖИННАЯ 10ОТ65Г09
болт;М8-6Gх20.88.35.019;;;М8-6GХ20.88.35.019;Болт
шайба;8ОТ65Г09;;8Т65Г09;8Т65Г09;ШАЙБА ПРУЖИННАЯ 8Т65Г09
болт;М8х25.88.35.019;;М8-6GХ25.88.35.019;М8-6GХ25.88.35.019;БОЛТ М8-6GХ25.88.35.019
болт;М12х35.58.019;;М12-6GХ35.88.019;М12-6GХ35.88.019;БОЛТ М12-6GХ35 88.019
шайба;12ОТ65Г09;;;12ОТ65Г09;ШАЙБА ПРУЖИННАЯ 12ОТ65Г09
шпилька;29311;;;29311;Шпилька М12х1,75-3n/1,25-6gх38.66.016 ГОСТ 22034-76
гайка М12х1,25;700-30-2046;;;700-30-2046;Гайка
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
 Коробка передач ДЗ-98 10.04.000 КПП ДЗ-98 10.04.000 1шт;0;;ДЗ-98 10.04.000;;
    ПРОКЛАДКА; 40944; П-23; ПРИМЕНЕНИЕ ГОЛОВКА БЛОКА 2ШТ;0;;40944;;
    СВЕЧА ЗАЖИГАНИЯ; М8Т, Т-170 4ШТ;0;;М8Т;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
циллиндр тр-12 на лебедку (система управления);71-26-106сп;;;71-26-106СП;Цилиндр
ролик тр-12 на лебедку (система управления);71-13-10;;71-44-120СП;71-44-120СП;Рычаг
ось тр-12 на лебедку (система управления);700-47-2152;;входит в 71-44-120СП;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
КОРОНКА ЗУБА РЫХЛИТЕЛЯ Т-330;0;;2501-98-190СБ;;
НАСОС ПОДКАЧКИ (Д-144, Т-40, Д-240);0;;21.1106010;;
ПАРА ПЛУНЖЕРНАЯ (Д-144, Т-40);0;;4УТНМ-1111410;;
2501-19-75   СЕКТОР  ЗУБЧАТЫЙ    Т-25;0;;2501-19-75;;
2501-21-15СП   КАТОК  ПОДДЕРЖИВАЮЩИЙ    Т-25;0;;2501-21-15СП;;
2501-22-1СП  ГУСЕНИЦА    Т-25;0;;ТЖ25-22-000СБ;;
ТМ2501-21-38СП(SP)  КОЛЕСО  НАТЯЖНОЕ  ПРАВОЕ  УХЛ  Т-25;0;;2501-21-113-01СП;;
ТМ2501-21-38-01 СП(SP)  КОЛЕСО  НАТЯЖНОЕ  ЛЕВОЕ  УХЛ  Т-25;0;;2501-21-113СП;;
Т25-21-001СП  КАТОК  ОПОРНЫЙ УХЛ (ДВУБОРТНЫЙ) Т-25;0;;Т25-21-001СБ;;
Т25-21-001-01СП  КАТОК  ОПОРНЫЙ УХЛ (ОДНОБОРТНЫЙ) Т-25;0;;Т25-21-001-01СБ;;
403-21-15СП Каток поддерживающий;0;;403-21-15СБ;;
011501-93-21-01 НОЖ УГЛОВОЙ;0;;011501-93-21-01;;
011501-93-22-01 НОЖ СРЕДНИЙ;0;;011501-93-22-01;;
011501-93-23-01 НОЖ СРЕДНИЙ;0;;011501-93-23-01;;
S1A6155T51A1L1HA    НАСОС ГИДРОСИСТЕМЫ Т-15;0;;S1A8097TS1A1L1HC;;
011501-93-21 НОЖ УГЛОВОЙ ПРАВЫЙ;0;;011501-93-21;;
3501-93-22-01 НОЖ УГЛОВОЙ ПРАВЫЙ;0;;3501-93-21-01;;
 3501-93-22 НОЖ УГЛОВОЙ ЛЕВЫЙ;0;;3501-93-21;;
46-98-190СП КОРОНКА НАКОНЕЧНИКА;0;;46-98-190СБ;;
2501-98-190-20СП НАКОНЕЧНИК;0;;46-98-190СБ;;
Т35-21-000СП  КАТОК ОПОРНЫЙ ДВУБОРТНЫЙ;0;;Т35-21-001-02СБ;;
Т35-21-000-01  КАТОК ОПОРНЫЙ ОДНОБОРТНЫЙ;0;;Т35-21-001-03СБ;;
НАКЛАДКА ЗУБА  3501-98-188;0;;3501-98-188;;
2501-12-20СП КОРОБКА ПЕРЕДАЧ ПЛАНЕТАРНАЯ;0;;2501-12-20-01СБ;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
2 однобортных катка;0;;КАТ-21-169СП-Б;КАТ-21-169СП-Б;Каток однобортный
1 двубортный (напомни, для б11 катки теже?);0;;КАТ-21-170СП-Б;КАТ-21-170СП-Б;Каток двубортный
1 поддерживающий (сказал Г-образный нового образца);0;;50-21-416СП;;
4 звена правых;0;;50-22-8;50-22-8;Звено
4 звена левых;0;;50-22-7;50-22-7;Звено
6 пальцев;0;;24-22-6;24-22-6;Палец
6 втулок;0;;24-22-3;;
6 спорных чего-то для пальцев, колец наверное. ;0;;22109;22109;Конус стопорный
интересует на Б-11 фрикцион правый в сборе, 
сервомеханизм большой ,
 все подшипники на бортовую, 
ремкомплект(все резинки, кольца, манжеты, прокладки и т.п);;;;;
интересует на Б-11 фрикцион правый в сборе, 
сервомеханизм большой ,
 все подшипники на бортовую, 
ремкомплект(все резинки, кольца, манжеты, прокладки и т.п);18360-01;;;;
0;0;;24-16-101СП;24-16-101СП;Фрикцион бортовой правый
0;0;;;;
0;0;;;;
0;0;;;;
подшипники на бортовую правую;0;;118;;
0;0;;70-32315КМ;;
0;0;;70-32612КМ;;
0;0;;42312ЛМ;;
0;0;;1000932Л;;
0;0;;134Л;134Л;ПОДШИПНИК 134Л
0;0;;236Л;;
0;0;;2236Л;;
0;0;;;;
рем.комплект (в главную передачу к бортовому фрикциону);0;;46905;46905;КОЛЬЦО 46905
0;0;;700-40-8135;700-40-8135;КОЛЬЦО 700-40-8135
0;0;;2.2-100х125-1;2.2-100Х125-1;МАНЖЕТА 2.2-100Х125-1
0;0;;28-16-107СП;28-16-107СП;ПРОКЛАДКА 28-16-107СП
0;0;;28-16-24;28-16-24;ПРОКЛАДКА 28-16-24
0;0;;28-16-25;28-16-25;ПРОКЛАДКА 28-16-25
0;0;;700-40-7108;700-40-7108;КОЛЬЦО 700-40-7108
0;0;;700-40-9426;700-40-9426;КОЛЬЦО  700-40-9426
0;0;;64-19-62;64-19-62;Прокладка
0;0;;64-19-62-01;64-19-62-01;Прокладка регулировочная
0;0;;54010415 ZS;54010415 ZS;РЕЗИН.МЕТАЛЛ.УПЛОТНЕНИЕ 54010415 ZS
0;0;;;;
0;0;;;;
0;0;;;;
0;0;;775-36-25;775-36-25;КОЛЬЦО 775-36-25
0;0;;700-40-9454;700-40-9454;ПРОКЛАДКА 700-40-9454
0;0;;700-39-492;700-39-492;Кольцо В130 ГОСТ 13941-86
0;0;;140-150-58-2-2;140-150-58-2-2;КОЛЬЦО 140-150-58-2-2
0;0;;2.2-100х125-1;2.2-100Х125-1;МАНЖЕТА 2.2-100Х125-1
0;0;;714-15-56-02;714-15-56-02;КОЛЬЦО 714-15-56-02
0;0;;700-58-2653;700-58-2653;Кольцо В160 ГОСТ 13940-86
0;0;;700-39-492;700-39-492;Кольцо В130 ГОСТ 13941-86
0;0;;700-58-2623;700-58-2623;Кольцо
0;0;;700-58-2618;700-58-2618;Кольцо В260 ГОСТ 13941-86
0;0;;714-15-56;714-15-56;КОЛЬЦО 714-15-56
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Каток опрный однобортный на втулках;0;;КАТ-21-169СП-Б;КАТ-21-169СП-Б;Каток однобортный
Каток опорный двухбортный на втулках;0;;КАТ-21-170СП-Б;КАТ-21-170СП-Б;Каток двубортный
Болт крепления катков;700-28-2527-1;;М20х1,5-6Gх85.109.019;М20Х1,5-6GХ85.109.019;БОЛТ М20Х1,5-6GХ85.109.019
Шайба 20 ОТ 65 Г 09;0;;20ОТ65Г09;20ОТ65Г09;ШАЙБА ПРУЖИННАЯ 20ОТ65Г09
Планка крепления катков (2 х кат);50-21-164;;50-21-162;50-21-162;Планка
Планка крепления катков (3 х кат);150-21-163;;50-21-163;50-21-163;Планка
Болт крепления вилки;28234;;М20х60.109.019;М20Х60.109.019;БОЛТ М20Х60.109.019
Механизм натяжения 50-21-420 СП с клапаном;0;;50-21-420-01СП;50-21-420-01СП;Механизм натяжения
Сальник;35-21-40-01;;;35-21-40-01;САЛЬНИК 35-21-40-01
Крышка Сальника;35-21-38;;;35-21-38;Крышка
Колесо натяжное правое в сборе ;50-21-305-02;;50-21-305-03СП с цельнолитой опорой и упором, он дороже чем 50-21-205-05СП вх.19140. взаимозаменяемы;;
Колесо натяжное левое в сборе ;50-21-306-03;;50-21-306-03СП с цельнолитой опорой и упором, он дороже чем 50-21-205-05СП вх.19140. взаимозаменяемы;;
Болт М12-6 дх 50.58.019;0;;М12-6Gх50.58.019;М12-6GХ50.58.019;БОЛТ М12-6GХ50.58.019
Болт 2837;0;;М16-6Gх50.109.019;М16-6GХ50.109.019;БОЛТ М16-6GХ50.109.019(700-28-2492)
Болт;700-28-2320;;;700-28-2320;Болт
Болт 28417;0;;М16х1,5-6Gх75.109.019;М16Х1,5-6GХ75.109.019;БОЛТ М16Х1,5-6GХ75.109.019
Шайба16 ОТ 65 Г 09;0;;16ОТ65Г09;16ОТ65Г09;ШАЙБА ПРУЖИННАЯ 16ОТ65Г09
Манжета лабиринта ;700-40-3372;;;700-40-3372;МАНЖЕТА 700-40-3372
Пружина лабиринта;700-38-2306;;;700-38-2306;Пружина
Сухарик;24-19-22;;;24-19-22;Сухарик
Палец;700-47-2027;;;700-47-2027;Палец
Кольцо ;700-40-2733;;;700-40-2733;КОЛЬЦО 700-40-2733
Паронит 1 мм;0;;ПОН-Б1,0;;
Цилиндр ;71-26-106-01 СП;;71-26-106-01СП;71-26-106-01СП;Цилиндр
Цилиндр ;71-26-106 СП;;71-26-106СП;71-26-106СП;Цилиндр
Цепь 2Пр-25.4-11400;0;;;;
Вал;71-44-267;;;71-44-267;Вал
Манжета 90х120;0;;2.2-90-120-1;;
Гидрораспределитель ;48-26-239 СП;;48-26-239СП;48-26-239СП;Гидрораспределитель
Цепь для трактора с семи катковой ходовой;0;;ГМ1-001-02;;
Болт башмачный с гайкой d20;0;;М20х1,5х62 + 30326;;
АКБ 6 СТ 75;0;;;;
ТКР 2,5 мм 8.5.С;0;;51-54-1СП;51-54-1СП;Турбокомпрессор ТКР8,5С
Провод 2,5 мм;0;;;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Шестерня двойная 12зуб.х27зуб.;0;;50-19-174СП;50-19-174СП;Шестерня двойная. Комплект
Подшипник 42415;42415;;70-42415;;
Подшипник 314;314;;;;
Подшипник 70-32612;70-32612;;70-32612К1М(70-32612КМ);70-32612К1М(70-32612КМ);ПОДШИПНИК 70-32612К1М(70-32612КМ,70-32612М)
Подшипник 2315;2315;;70-32315К1М(КМ);70-32315К1М(КМ);ПОДШИПНИК 70-32315К1М(КМ)
Подшипник 412;412;;;;
Шестерня большая коническая 53зуб.;0;;60-19-1;60-19-1;Шестерня
Резиновая манжета на большой лабиринт;0;;700-40-2733;700-40-2733;КОЛЬЦО 700-40-2733
Резиновая манжета на малый лабиринт;0;;700-40-3372;700-40-3372;МАНЖЕТА 700-40-3372
Рем.комплект на опорный каток;0;;Р/К 24-21-169СП можно поставить неполный (3 наименования), можно полный (21 наименование);;
Рем.комплект на направляющий каток;0;;уточнить что за каток, есть поддерживающее каток, есть направляющее колесо;;
Стартер 423708;0;;42.3708.000;42.3708.000;СТАРТЕР 42.3708.000
Генератор 966-3701;0;;7006.3701.000;;
Фрикцион бортовой;0;;24-16-101СП;24-16-101СП;Фрикцион бортовой правый
Водяная помпа;0;;16-08-140СП;16-08-140СП;Насос
Рем.комплект на водяную помпу;0;;Р/К 16-08-140СП;;
Шестерня двойная 50-19-3;0;;неизвестный номер;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
ПК-30.44.00.010;0;;VB220-350-33-CX-504-3000;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
болт башмака 700-28-233;0;;М20Х1.5Х62 (подходит этот так что в расценке нужно указать просто "болт башмачный");;
гайка М20х1,5-5НбН.8.35 ;0;;30326-1 (подходит эта так что в расценке нужно указать просто "гайка башмачная");;
контактор мк3-l0 узА.24в;0;;;;
контактор мк4-10 узА,24в;0;;МК4-20УЗА;;
контактор мкз-20 узА,24в;0;;;;
рукав РВД 12-850ХЛ;0;;уточнить под какой ключ 24 или 27;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
1.     Подшипник 2236ЛМ  - 4шт.;2236ЛМ;;;2236ЛМ;ПОДШИПНИК 2236ЛМ
2.     Уплотнение торцевое 54010415ZS – 2шт.;54010415ZS;;54010415 ZS;54010415 ZS;РЕЗИН.МЕТАЛЛ.УПЛОТНЕНИЕ 54010415 ZS
3.     Втулка 64-19-111 – 2шт.;64-19-111;;;64-19-111;Втулка
Втулка 64-19-112 – 2шт.;64-19-112;;;64-19-112;Втулка
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Вал нижний с планетарной шестерней 24-12-105СП -1шт;24-12-105СП;;;24-12-105СП;Нижний вал с шестерней. Комплект
50-12-221сп   Хвостовик                         -1шт;50-12-221сп ;;50-12-221СП;50-12-221СП;Хвостовик
21-17-4сп    Сервомеханизм                  -1шт;21-17-4сп ;;21-17-4СП;21-17-4СП;Сервомеханизм
24-16-101сп  Бортовой фрикцион       -1шт;24-16-101сп;;;24-16-101СП;Фрикцион бортовой правый
15-19-15   Козырек                                  -2шт;15-19-15;;15-19-15;15-19-15;Козырек
24-19-119сп  Уплотнение                      -2шт;24-19-119сп;;;24-19-119СП;Уплотнение
Болт 700-28-2492 крепления ножа с гайкой М16        -300шт;700-28-2492;;;;
Болт 700-28-2517 крепления ножа с гайкой М20    -300шт;700-28-2517;;;;
Каток поддерживающий 24-21-171СП                              -4шт    ;24-21-171СП;;;;
Каток поддерживающий 50-21-416СП                           -4шт;50-21-416СП ;;;;
50-21-305сп    Колесо натяжное             -1шт;50-21-305сп;;;50-21-305СП;Колесо натяжное
50-21-306сп  Колесо натяжное              -1шт;50-21-306сп;;;50-21-306СП;Колесо натяжное
Магнето М-149                                   -3шт;0;;М-149А1-3728000;М-149А1-3728000;МАГНЕТО М-149А1-3728000
19216  Шестерня;19216;;19216;19216;Шестерня
50-19-148  Шестерня;50-19-148;;;50-19-148;Шестерня
50-19-149  Шестерня;50-19-149;;;50-19-149;Шестерня
60-19-1  Шестерня;60-19-1;;;60-19-1;Шестерня
60-19-2  Венец;60-19-2;;;60-19-2;Венец
Муфта включения 18-14-133СП    -1шт ;18-14-133СП;;;18-14-133СП;Муфта включения
Болт с гайкой М20Х1,5 (комплект)      - 200шт;0;;болт с гайкой башмачные;;
Болт башмачный с гайкой М16х1,5х60      -300шт;0;;;;
Нож отвала боковой левый (8 отв. ) 80-52-60    -2шт;80-52-60;;80-52-60;;
Нож отвала боковой правый (8 отв. ) 80-52-59    -2шт; 80-52-59;;50-52-59;;
Трубка 51-69-107СП                             -2шт;51-69-107СП;;;51-69-107СП;Трубка
Прокладка ГБЦ ПД-23 40944СП           -10шт;40944СП;;700-40-20006СП;700-40-20006СП;Прокладка
Прокладка клап.крышки 700-40-2896    -20шт;700-40-2896;;700-40-8148;700-40-8148;ПРОКЛАДКА 700-40-8148
Прокладка коллектора 700-40-3880       -20шт;700-40-3880;;700-40-3880СП;700-40-3880СП;Прокладка
Прокладка коллектора ПД 700-40-2049    -10шт;700-40-2049;;;700-40-2049;ПРОКЛАДКА 700-40-2049
Прокладка подд.картера 700-40-4947       -6шт;700-40-4947;;;700-40-4947;Прокладка
рокладка ТКР 11 НЗ 700-40-2754             -10шт;700-40-2754;;;;
Палец гусеницы 24-22-6                           -4шт;24-22-6;;;24-22-6;Палец
Палец замыкающий арт.24-22-7            -4шт;24-22-7;;;24-22-7;Палец замыкающий
Прокладка 40279 (липа)                           -10шт;40279;;40279;40279;Прокладка
Поршневые кольца ПД (К-т) 03712сп     -4шт;03712сп;;СТ-03712СП;СТ-03712СП;КОМПЛЕКТ ПОРШНЕВЫХ КОЛЕЦ СТ-03712СП
Валик вилки реверса арт.50-12-682 (566) коробки передач   -2шт;50-12-682;;;50-12-682;Валик
Нож отвала средний (7 отв. )                        -10шт;0;;067.55.11.004-01;;
Нож отвала (9 отв)                                           -10шт;0;;80-52-61;80-52-61;Нож средний
Муфта сцепления (корзина) 18-14-4СП на Т-130         -1шт;18-14-4СП;;;18-14-4СП;МУФТА СЦЕПЛЕНИЯ 18-14-4СБ(СП)
Ступица Т-130 24-19-118СП                      -1шт;24-19-118СП;;;24-19-118СП;Ступица
Ступица Т-170 50-19-145СП                     -1шт;50-19-145СП;;;50-19-145СП;Ступица
Накладка 700-40-7373                             -20шт;700-40-7373;;;700-40-7373;НАКЛАДКА ТОРМОЗНАЯ ФОРМОВАННАЯ АСБЕСТОВАЯ 700-40-7373
Гидрозамок 50-50-195сп                         -2шт;50-50-195сп;;;50-50-195СП;Гидрозамок
Кран ПП-3 бака топливного                     -6шт;0;;ПП3-2-0;ПП3-2-0;КРАН ПРОБКОВЫЙ ПП3-2-0
Рукав нижний радиатор 700-40-3503       -10шт;700-40-3503;;;700-40-3503;ШЛАНГ(РУКАВ) 700-40-3503
Рукав верхний радиатора 700-46-2041    -10шт;700-46-2041;;;700-46-2041;ШЛАНГ(РУКАВ) 700-46-2041
Фланец 24-16-2 (50-16-20)                          -1шт;24-16-2;;50-16-20;50-16-20;Фланец
Фланец бортового редуктора 50-19-158   -1шт;50-19-158;;;50-19-158;Фланец
Вал привода НШ-100 50-26-814                -1шт;50-26-814;;;50-26-814;Вал
Распылитель 14-69-107сп                           -40шт;14-69-107сп;;14-69-107-1СП;14-69-107-1СП;Распылитель
Палец гусеницы замыкающий 24-22-7       -4шт;24-22-7;;;24-22-7;Палец замыкающий
Рукав резиновый 46834                                   -10шт;46834;;46834;46834;ШЛАНГ 46834
Гайка 700-30-2047                                   -50шт;700-30-2047;;;700-30-2047;Гайка
Втулка 18-19-19                                             -50шт;18-19-19;;;18-19-19;Втулка
Болт бендикса СМД-8-1994 (700-28-2584-1)     -20шт;700-28-2584-1;;700-28-2584-01;700-28-2584-01;Болт
Шпилька 700-28-2369                                   -50шт;700-28-2369;;;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
0;24-19-31;;;;
0;24-19-38;;;;
0;51-09-279СП;;;51-09-279СП;Насос масляный
0;70-12315КМ;;;70-12315КМ;ПОДШИПНИК 70-12315КМ
0;70-42612КМ;;;;
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Элемент фильтрующий Т-170 51-70-146СП;51-70-146СП;;ЭФТ-75;;
Фильтр гидросистемы Т-170 50-26-490СП;50-26-490СП;;Р-635-1.06;;
Стартер пускового двигателя Т-170 СТ230Е-3708 000-Т;СТ230Е-3708 000-Т;;;;
Муфта сцепления пуск. двигателя Т-170 17-73-3СП;17-73-3СП;;17-73-7СП;17-73-7СП;Муфта сцепления
Турбокомпрессор Т-170 ТКР-111Н-3 92.000-06;92.000-06;;;92.000-06;Турбокомпрессор ТКР11Н-3
Тяга управления двигателем Т-170 51-74-134СП;51-74-134СП;;51-74-133СП;51-74-133СП;Тяга
Тяга управления двигателем Т-170 16-74-189СП;16-74-189СП;;;16-74-189СП;Тяга
Карбюратор К-125Л;К-125Л;;;;
Фильтр-патрон Д-160 (к-т) 51-05-310/А-41;А-41;;А41.10.000-02;;
Ремень 16х11-1650 вентилятора;16х11-1650;;11-16х11-1650;11-16Х11-1650;РЕМЕНЬ ВЕНТИЛЯТОРНЫЙ 11-16Х11-1650
Насос НШ-32У-3Л (левый);НШ-32У-3Л;;;;
РВД Ф-16 L-1110 Н.036.85.770;0;;;;
РВД Ф-16 L-1500 Н.036.85.810;0;;;;
Труба 18-56-113СП 18-56-113СП;18-56-113СП;;деталь давно не производят. Устанавливалась на старую гидросистему, которая давно изменена. ;;
РВД Ф-25 L-2510 Н.036.88.750;0;;;;
Рукав L=390 мм. D 60 42701;0;;;;
Рукав 700-46-2180;700-46-2180;;;700-46-2180;ШЛАНГ(РУКАВ) 700-46-2180
Сапун 17463СП;17463СП;;уточнить номер;;
Замок 50-59-567СП;50-59-567СП;;уточнить номер;;
Стекло двери Т-170 50-59-860СП;50-59-860СП;;50-59-860(1106Х657);50-59-860(1106Х657);СТЕКЛО ПЛОСКОЕ ЗАКАЛЕННОЕ 50-59-860(1106Х657)6ММ
Уплотнитель стекла Т-170 24-59-222;24-59-222;;;;
Валик 16-74-101СП;16-74-101СП;;;16-74-101СП;Валик
Блок кл-х выключательей Т-170 53.3710-02.17;53.3710-02.17;;;53.3710-02.17;ВЫКЛЮЧАТЕЛЬ ВК-53.3710-02.17
Счетчик моточасов СВН-2-02;СВН-2-02;;;СВН-2-02;СЧЕТЧИК ВРЕМЕНИ СВН-2-02
Магнето двухискровой Т-130,Т-170 М 149 А;М 149 А;;М-149А1-3728000;М-149А1-3728000;МАГНЕТО М-149А1-3728000
Свеча зажигания  ф18 М8Т1;М8Т1;;;;
Провод в/в Т-170 10663СП;10663СП;;;10663СП;ПРОВОД 10663СП
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
Корпус  тормоза переднего хода  (64-12-134 СП);64-12-134 СП;;64-12-137СП;64-12-137СП;Корпус тормоза переднего хода.Комплект.
Корпус (64-12-86) ;64-12-86;;;64-12-86;Корпус
Подшипник  (12210К1) ;12210К1;;;;
Штифт (700-32-2196);700-32-2196;;;700-32-2196;Штифт 2.8х20 ГОСТ 3128-70
Кольцо стопорное (12313);12313;;;12313;Кольцо замковое
блок реверса (64-12-202СП);64-12-202СП;;;64-12-202СП;Блок реверса
плита (64-12-201СП);64-12-201СП;;;64-12-201СП;Плита
блок передач  (64-12-200СП);64-12-200СП;;;64-12-200СП;Блок передач
блок клапанов (64-12-203СП);64-12-203СП;;;64-12-203СП;Блок клапанов
Кольцо (40932);40932;;;40932;КОЛЬЦО 40932
Кольцо  (46764);46764;;;46764;КОЛЬЦО 46764
Кольцо (018-022-25-2-5);018-022-25-2-5;;;018-022-25-2-5;КОЛЬЦО 018-022-25-2-5
Кольцо ( 022-028-36-2-2);022-028-36-2-2;;;022-028-36-2-2;КОЛЬЦО 022-028-36-2-2
Кольцо (027-032-30-2-2);027-032-30-2-2;;;027-032-30-2-2;КОЛЬЦО 027-032-30-2-2
Кольцо (035-043-46-2-5);035-043-46-2-5;;;035-043-46-2-5;КОЛЬЦО 035-043-46-2-5
прокладка (700-40-7267);700-40-7267;;;700-40-7267;ПРОКЛАДКА 700-40-7267
Прокладка (700-40-7263);700-40-7263;;;700-40-7263;Прокладка
Прокладка (700-40-7270);700-40-7270;;;700-40-7270;ПРОКЛАДКА 700-40-7270
Прокладка (700-40-7265);700-40-7265;;;700-40-7265;Прокладка
Прокладка (700-40-7264);700-40-7264;;;700-40-7264;Прокладка
Прокладка (700-40-7280);700-40-7280;;;700-40-7280;ПРОКЛАДКА 700-40-7280
наименование заказчика;чод заказчика;;ЧОД заказчика уточненный;Ч. О. Д. ЧТЗ;Наименование детали ЧТЗ
